FECHA;PROV;CELDA;4G_ERI_IntraFreq_Prep_HO_Succ_Rate;4G_ERI_IntraFreq_Exec_HO_Succ_Rate
2017-08-27;VA51WJ3;VA;100.0;97.87
2017-08-27;BU10GJ3;BU;100.0;97.88
2017-08-27;VA34WJ3;VA;83.21;97.88
2017-08-27;LE06KK1;LE;100.0;97.89
2017-08-27;LE96WJ2;LE;100.0;97.89
2017-08-27;VA05WK2;VA;99.3;97.89
2017-08-27;LE05KJ2;LE;100.0;97.9
2017-08-27;LE27WJ1;LE;99.93;97.9
2017-08-27;LE46PK3;LE;100.0;97.9
2017-08-27;PX07PJ2;PX;100.0;97.9
2017-08-27;SA15PJ2;SA;99.89;97.9
2017-08-27;AV06WK3;AV;99.88;97.91
2017-08-27;AV31PK3;AV;100.0;97.91
2017-08-27;SA12PJ2;SA;99.81;97.91
2017-08-27;VA55GJ3;VA;100.0;97.91
2017-08-27;AV26WJ3;AV;100.0;97.92
2017-08-27;BU07KJ3;BU;99.9;97.92
2017-08-27;AV12WJ2;AV;98.69;97.93
2017-08-27;BU17GJ1;BU;100.0;97.93
2017-08-27;SA13PK1;SA;100.0;97.93
2017-08-27;LE27WJ3;LE;100.0;97.94
2017-08-27;LE76WJ2;LE;100.0;97.94
2017-08-27;SA21WJ3;SA;100.0;97.94
2017-08-27;SA38WJ3;SA;100.0;97.95
2017-08-27;VA47WK3;VA;100.0;97.95
2017-08-27;AV19WJ3;AV;86.18;97.96
2017-08-27;PX20PJ2;PX;100.0;97.96
2017-08-27;SA08WJ2;SA;100.0;97.96
2017-08-27;SO17WM2;SO;100.0;97.96
2017-08-27;VA25WK3;VA;92.24;97.96
2017-08-27;BU36WJ2;BU;100.0;97.97
2017-08-27;SA09PK2;SA;99.96;97.97
2017-08-27;PX30IJ1;PX;100.0;97.98
2017-08-27;SA18PJ1;SA;100.0;97.98
2017-08-27;SG02RJ2;SG;77.63;97.98
2017-08-27;VA04KJ1;VA;99.42;97.98
2017-08-27;LE92IJ1;LE;100.0;97.99
2017-08-27;AV36WJ1;AV;76.5;98.0
2017-08-27;BU01KJ3;BU;100.0;98.0
2017-08-27;BU16WJ3;BU;100.0;98.0
2017-08-27;LE41RJ1;LE;99.97;98.0
2017-08-27;PX07PK3;PX;100.0;98.0
2017-08-27;VA10GJ2;VA;99.98;98.0
2017-08-27;LE47PK3;LE;100.0;98.01
2017-08-27;PX11PK2;PX;100.0;98.01
2017-08-27;VA08GJ2;VA;100.0;98.01
2017-08-27;AV16WK3;AV;2.79;98.02
2017-08-27;BU49OK3;BU;100.0;98.02
2017-08-27;SA04WJ3;SA;99.55;98.02
2017-08-27;SA46WJ2;SA;99.94;98.02
2017-08-27;SX04WJ1;SX;100.0;98.02
2017-08-27;VA99GK3;VA;100.0;98.02
2017-08-27;BU20WJ3;BU;100.0;98.03
2017-08-27;SX38WJ1;SX;100.0;98.03
2017-08-27;SX42WJ3;SX;100.0;98.03
2017-08-27;ZA02WJ2;ZA;100.0;98.03
2017-08-27;AV21WK3;AV;99.57;98.04
2017-08-27;BU26GJ1;BU;100.0;98.04
2017-08-27;PX03IJ4;PX;100.0;98.04
2017-08-27;SA22PK2;SA;100.0;98.04
2017-08-27;VA11GK1;VA;100.0;98.04
2017-08-27;VA41GJ3;VA;100.0;98.04
2017-08-27;VA66GK2;VA;99.96;98.04
2017-08-27;VA71GJ2;VA;99.88;98.04
2017-08-27;ZA14PJ1;ZA;100.0;98.04
2017-08-27;ZA40WJ3;ZA;100.0;98.04
2017-08-27;LE04IJ3;LE;99.9;98.05
2017-08-27;LE11KJ1;LE;100.0;98.05
2017-08-27;LE23PK1;LE;100.0;98.05
2017-08-27;SA03PJ1;SA;99.81;98.05
2017-08-27;VA20WK1;VA;100.0;98.05
2017-08-27;ZA96WJ3;ZA;99.96;98.05
2017-08-27;AV19WJ2;AV;98.9;98.06
2017-08-27;AV20PJ2;AV;100.0;98.06
2017-08-27;AV36WJ3;AV;98.11;98.06
2017-08-27;BU26GK2;BU;100.0;98.06
2017-08-27;LE31PJ1;LE;100.0;98.06
2017-08-27;SA17PK3;SA;100.0;98.06
2017-08-27;SA34WJ3;SA;90.34;98.06
2017-08-27;SX06IJ1;SX;99.92;98.06
2017-08-27;SA17PJ3;SA;99.98;98.07
2017-08-27;SO08PK3;SO;99.73;98.07
2017-08-27;AV24WM1;AV;100.0;98.08
2017-08-27;SA31WJ1;SA;100.0;98.08
2017-08-27;SX60WJ2;SX;100.0;98.08
2017-08-27;VA08GJ3;VA;100.0;98.08
2017-08-27;SG17WJ1;SG;4.75;98.09
2017-08-27;VA32GJ2;VA;100.0;98.09
2017-08-27;ZA32WJ2;ZA;100.0;98.09
2017-08-27;SG27WJ2;SG;99.9;98.1
2017-08-27;VA16WJ3;VA;100.0;98.1
2017-08-27;VA33GJ1;VA;100.0;98.1
2017-08-27;ZA30RJ2;ZA;100.0;98.1
2017-08-27;AV11WK3;AV;96.77;98.11
2017-08-27;LE04KJ3;LE;94.31;98.11
2017-08-27;LE36PK2;LE;100.0;98.11
2017-08-27;PX28IJ3;PX;80.58;98.11
2017-08-27;SA06WJ3;SA;99.93;98.11
2017-08-27;SA14WJ2;SA;100.0;98.11
2017-08-27;SA19PJ3;SA;98.76;98.11
2017-08-27;SX14WJ3;SX;99.99;98.11
2017-08-27;VA51WM3;VA;100.0;98.11
2017-08-27;LE05PJ3;LE;100.0;98.12
2017-08-27;SA17PK2;SA;99.99;98.12
2017-08-27;SA37WJ2;SA;100.0;98.12
2017-08-27;SX46WJ2;SX;100.0;98.12
2017-08-27;VA45GK2;VA;100.0;98.12
2017-08-27;LE10KK1;LE;100.0;98.13
2017-08-27;VA46WK1;VA;100.0;98.13
2017-08-27;ZA04PJ1;ZA;100.0;98.13
2017-08-27;AV17PJ3;AV;100.0;98.14
2017-08-27;AV09WK2;AV;88.49;98.15
2017-08-27;BU55GK3;BU;100.0;98.15
2017-08-27;LE65WJ1;LE;100.0;98.15
2017-08-27;VA33GJ2;VA;100.0;98.15
2017-08-27;AV05RJ3;AV;99.9;98.16
2017-08-27;BU43GJ2;BU;100.0;98.16
2017-08-27;LE57WJ3;LE;99.97;98.16
2017-08-27;PX01PK3;PX;100.0;98.16
2017-08-27;SA04PJ2;SA;99.95;98.16
2017-08-27;VA02GJ1;VA;100.0;98.16
2017-08-27;VA64WJ3;VA;25.88;98.16
2017-08-27;AV02PJ2;AV;99.98;98.17
2017-08-27;VA54WM2;VA;100.0;98.17
2017-08-27;ZA99IJ2;ZA;99.63;98.17
2017-08-27;SX61WJ3;SX;100.0;98.18
2017-08-27;VA01KJ3;VA;96.5;98.18
2017-08-27;VA01KK3;VA;99.65;98.18
2017-08-27;ZA02WJ1;ZA;100.0;98.18
2017-08-27;LE11KK3;LE;100.0;98.19
2017-08-27;LE16IJ1;LE;100.0;98.19
2017-08-27;SG35WM2;SG;82.03;98.19
2017-08-27;BU02KK3;BU;100.0;98.2
2017-08-27;VA45GK3;VA;99.86;98.2
2017-08-27;ZA14PJ3;ZA;100.0;98.2
2017-08-27;BU13GK2;BU;100.0;98.21
2017-08-27;BU44WJ2;BU;100.0;98.21
2017-08-27;SA21PK3;SA;99.89;98.21
2017-08-27;BU01KK2;BU;99.95;98.22
2017-08-27;LE74WJ1;LE;99.97;98.22
2017-08-27;SX23WJ2;SX;100.0;98.22
2017-08-27;VA02RJ3;VA;100.0;98.22
2017-08-27;LE10KK3;LE;100.0;98.23
2017-08-27;VA09GJ1;VA;100.0;98.23
2017-08-27;VA31WJ2;VA;68.18;98.23
2017-08-27;BU07KK2;BU;100.0;98.24
2017-08-27;BU72WJ3;BU;99.49;98.24
2017-08-27;LE42PK2;LE;100.0;98.24
2017-08-27;PX01PJ1;PX;100.0;98.24
2017-08-27;SA17PJ2;SA;100.0;98.24
2017-08-27;SX09IJ2;SX;100.0;98.24
2017-08-27;VA02GJ3;VA;100.0;98.24
2017-08-27;ZA53WJ3;ZA;100.0;98.24
2017-08-27;AV05PJ1;AV;100.0;98.25
2017-08-27;AV23WJ1;AV;100.0;98.25
2017-08-27;BU02WK1;BU;100.0;98.25
2017-08-27;LE05PJ1;LE;100.0;98.25
2017-08-27;PX20PJ1;PX;100.0;98.25
2017-08-27;SX29WJ3;SX;100.0;98.25
2017-08-27;VA31GJ1;VA;100.0;98.25
2017-08-27;LE05PK3;LE;100.0;98.26
2017-08-27;PX03IJ3;PX;100.0;98.26
2017-08-27;SA22PK3;SA;99.72;98.26
2017-08-27;SX22WJ2;SX;100.0;98.26
2017-08-27;VA25GK3;VA;100.0;98.26
2017-08-27;VA38WK2;VA;70.12;98.26
2017-08-27;BU24GK2;BU;100.0;98.27
2017-08-27;SG38WJ1;SG;98.9;98.27
2017-08-27;SO01PJ3;SO;100.0;98.27
2017-08-27;VA11WJ3;VA;99.08;98.27
2017-08-27;VA42WJ3;VA;100.0;98.27
2017-08-27;VA48WJ2;VA;99.95;98.27
2017-08-27;PX01RK1;PX;100.0;98.28
2017-08-27;SO12PJ3;SO;96.72;98.28
2017-08-27;VA66WM3;VA;100.0;98.28
2017-08-27;VA71GJ1;VA;96.91;98.28
2017-08-27;BU12GJ1;BU;100.0;98.29
2017-08-27;LE25PK1;LE;100.0;98.29
2017-08-27;LE62WJ3;LE;100.0;98.29
2017-08-27;SX53WJ2;SX;99.56;98.29
2017-08-27;VA04KJ2;VA;52.62;98.29
2017-08-27;AV01WJ2;AV;99.95;98.3
2017-08-27;AV31PJ3;AV;99.94;98.3
2017-08-27;BU08GK1;BU;100.0;98.3
2017-08-27;LE03PK2;LE;99.68;98.3
2017-08-27;SA11PJ2;SA;100.0;98.3
2017-08-27;SA12WJ1;SA;99.9;98.3
2017-08-27;SG19WJ3;SG;69.23;98.3
2017-08-27;SX21WJ1;SX;99.98;98.3
2017-08-27;VA17GK2;VA;100.0;98.3
2017-08-27;VA64WJ2;VA;99.94;98.3
2017-08-27;ZA15PJ1;ZA;100.0;98.3
2017-08-27;AV11PJ1;AV;100.0;98.31
2017-08-27;AV30PJ2;AV;100.0;98.31
2017-08-27;BU01KJ2;BU;100.0;98.31
2017-08-27;BU10GJ1;BU;93.01;98.31
2017-08-27;BU19WM3;BU;100.0;98.31
2017-08-27;BU25WJ2;BU;100.0;98.32
2017-08-27;SA13WJ3;SA;100.0;98.32
2017-08-27;SA52WK3;SA;100.0;98.32
2017-08-27;ZA30RJ1;ZA;99.94;98.32
2017-08-27;LE08PK2;LE;99.99;98.33
2017-08-27;LE08RJ2;LE;100.0;98.33
2017-08-27;SA10PJ3;SA;100.0;98.33
2017-08-27;SG06RJ1;SG;83.86;98.33
2017-08-27;BU16WJ1;BU;100.0;98.34
2017-08-27;PX01RJ1;PX;100.0;98.34
2017-08-27;SA25WJ2;SA;99.83;98.34
2017-08-27;VA16WK1;VA;100.0;98.34
2017-08-27;LE67WJ3;LE;98.92;98.35
2017-08-27;SO31WJ2;SO;100.0;98.35
2017-08-27;BU02KJ1;BU;100.0;98.36
2017-08-27;BU28GJ3;BU;93.26;98.36
2017-08-27;LE04PK3;LE;100.0;98.36
2017-08-27;LE41RJ2;LE;99.78;98.36
2017-08-27;PX05PK1;PX;100.0;98.36
2017-08-27;VA42WJ2;VA;99.81;98.36
2017-08-27;AV16WJ2;AV;99.9;98.37
2017-08-27;BU27GK1;BU;100.0;98.37
2017-08-27;LE20RJ3;LE;99.21;98.37
2017-08-27;LE31PK3;LE;100.0;98.37
2017-08-27;PX01PL2;PX;100.0;98.37
2017-08-27;SA03PK2;SA;99.93;98.37
2017-08-27;SG04PJ1;SG;91.22;98.37
2017-08-27;SG13WJ2;SG;54.08;98.37
2017-08-27;SX64WJ1;SX;100.0;98.37
2017-08-27;VA05GK3;VA;100.0;98.37
2017-08-27;ZA21WJ2;ZA;99.89;98.37
2017-08-27;LE07PJ2;LE;100.0;98.38
2017-08-27;SX71WJ2;SX;100.0;98.38
2017-08-27;LE03RK2;LE;100.0;98.39
2017-08-27;SA01PJ2;SA;100.0;98.39
2017-08-27;SA12PK1;SA;100.0;98.39
2017-08-27;VA38WJ1;VA;97.98;98.39
2017-08-27;ZA07PJ1;ZA;100.0;98.39
2017-08-27;BU11GJ3;BU;100.0;98.4
2017-08-27;BU24GJ2;BU;94.53;98.4
2017-08-27;LE06WJ2;LE;100.0;98.4
2017-08-27;PX21IJ3;PX;100.0;98.4
2017-08-27;SA08PK3;SA;100.0;98.4
2017-08-27;BU56WM1;BU;100.0;98.41
2017-08-27;LE20WJ1;LE;99.37;98.41
2017-08-27;SA18PK1;SA;100.0;98.41
2017-08-27;AV39WJ1;AV;99.58;98.42
2017-08-27;BU24GK3;BU;100.0;98.42
2017-08-27;SA24PK2;SA;99.97;98.42
2017-08-27;SO02PJ1;SO;97.5;98.42
2017-08-27;VA31GJ3;VA;99.93;98.42
2017-08-27;VA61GJ3;VA;100.0;98.42
2017-08-27;VA83GK3;VA;100.0;98.42
2017-08-27;ZA24WJ1;ZA;100.0;98.42
2017-08-27;LE24IJ1;LE;99.95;98.43
2017-08-27;SA08PK1;SA;100.0;98.43
2017-08-27;SG04RJ1;SG;83.72;98.43
2017-08-27;SG43WM1;SG;100.0;98.43
2017-08-27;SX06IJ2;SX;99.96;98.43
2017-08-27;SX26IJ1;SX;99.79;98.43
2017-08-27;SX54WJ1;SX;100.0;98.43
2017-08-27;VA62GJ1;VA;100.0;98.43
2017-08-27;BU07KK3;BU;100.0;98.44
2017-08-27;BU17RJ2;BU;95.48;98.44
2017-08-27;BU42GK3;BU;100.0;98.44
2017-08-27;LE40IJ3;LE;100.0;98.44
2017-08-27;SA19PJ1;SA;99.87;98.44
2017-08-27;SG16WJ3;SG;32.71;98.44
2017-08-27;ZA19PJ3;ZA;100.0;98.44
2017-08-27;AV09WK1;AV;100.0;98.45
2017-08-27;LE07KK3;LE;99.97;98.45
2017-08-27;LE10PK2;LE;100.0;98.45
2017-08-27;LE24RK3;LE;100.0;98.45
2017-08-27;SO03PJ1;SO;88.51;98.45
2017-08-27;VA35WK1;VA;60.2;98.45
2017-08-27;VA70GK2;VA;100.0;98.45
2017-08-27;BU06GK2;BU;100.0;98.46
2017-08-27;LE25PJ2;LE;100.0;98.46
2017-08-27;LE27WJ2;LE;99.0;98.46
2017-08-27;SA02PK2;SA;100.0;98.46
2017-08-27;SA12PK3;SA;100.0;98.46
2017-08-27;SO05PJ1;SO;100.0;98.46
2017-08-27;SX12IJ1;SX;99.92;98.46
2017-08-27;VA14WJ2;VA;100.0;98.46
2017-08-27;VA33GJ3;VA;100.0;98.46
2017-08-27;VA51WJ2;VA;100.0;98.46
2017-08-27;VA70GJ2;VA;99.85;98.46
2017-08-27;ZA20WJ2;ZA;93.86;98.46
2017-08-27;LE37WJ1;LE;100.0;98.47
2017-08-27;SG33WM2;SG;100.0;98.47
2017-08-27;SX24WJ2;SX;99.98;98.47
2017-08-27;SX37WJ1;SX;100.0;98.47
2017-08-27;VA67WJ3;VA;85.64;98.47
2017-08-27;BU08GJ2;BU;44.57;98.48
2017-08-27;LE18WJ1;LE;100.0;98.48
2017-08-27;PX01PK2;PX;100.0;98.48
2017-08-27;PX02PJ2;PX;100.0;98.48
2017-08-27;SX25WJ1;SX;99.93;98.48
2017-08-27;SX38WJ2;SX;100.0;98.48
2017-08-27;VA10WJ3;VA;89.56;98.48
2017-08-27;BU03WK2;BU;100.0;98.49
2017-08-27;LE30PK3;LE;100.0;98.49
2017-08-27;PX11IJ1;PX;100.0;98.49
2017-08-27;VA61GJ2;VA;100.0;98.49
2017-08-27;ZA97IJ2;ZA;100.0;98.49
2017-08-27;BU05KK2;BU;100.0;98.5
2017-08-27;BU19WJ1;BU;100.0;98.5
2017-08-27;LE12IJ2;LE;99.98;98.5
2017-08-27;LE35PK1;LE;100.0;98.5
2017-08-27;LE39PJ2;LE;100.0;98.5
2017-08-27;LE40RJ2;LE;99.89;98.5
2017-08-27;LE41WJ3;LE;100.0;98.5
2017-08-27;SA05PK3;SA;100.0;98.5
2017-08-27;SX89WJ3;SX;99.9;98.5
2017-08-27;BU02GK2;BU;100.0;98.51
2017-08-27;SX41WJ2;SX;100.0;98.51
2017-08-27;VA60GK1;VA;99.99;98.51
2017-08-27;AV05WK2;AV;99.63;98.52
2017-08-27;BU07GK2;BU;100.0;98.52
2017-08-27;LE01PK1;LE;100.0;98.52
2017-08-27;LE08IJ2;LE;100.0;98.52
2017-08-27;PX02PJ1;PX;100.0;98.52
2017-08-27;PX28IJ2;PX;50.36;98.52
2017-08-27;SO10PJ3;SO;98.78;98.52
2017-08-27;VA45WJ3;VA;100.0;98.52
2017-08-27;BU03KJ2;BU;100.0;98.53
2017-08-27;LE07PJ1;LE;100.0;98.53
2017-08-27;SG06WJ1;SG;99.9;98.53
2017-08-27;VA38GK3;VA;100.0;98.53
2017-08-27;VA73WJ3;VA;96.78;98.53
2017-08-27;BU44GK3;BU;100.0;98.54
2017-08-27;LE18IJ2;LE;99.89;98.54
2017-08-27;SX09WJ1;SX;99.97;98.54
2017-08-27;SX24WJ1;SX;99.93;98.54
2017-08-27;VA08GK2;VA;99.99;98.54
2017-08-27;VA11GK3;VA;100.0;98.54
2017-08-27;SA46WJ1;SA;100.0;98.55
2017-08-27;SO03PJ3;SO;69.93;98.55
2017-08-27;SX36WJ3;SX;100.0;98.55
2017-08-27;VA07GJ2;VA;100.0;98.55
2017-08-27;VA28GK3;VA;99.96;98.55
2017-08-27;AV17WK2;AV;55.72;98.56
2017-08-27;AV20PJ1;AV;99.8;98.56
2017-08-27;LE30PJ2;LE;100.0;98.56
2017-08-27;LE33PJ2;LE;100.0;98.56
2017-08-27;LE90WJ2;LE;99.25;98.56
2017-08-27;SO11PK2;SO;100.0;98.56
2017-08-27;VA16WK3;VA;100.0;98.56
2017-08-27;VA31WJ3;VA;97.64;98.56
2017-08-27;SA11PK1;SA;99.93;98.57
2017-08-27;SA20PK2;SA;100.0;98.57
2017-08-27;SO11PJ1;SO;96.0;98.57
2017-08-27;VA35WJ1;VA;94.73;98.57
2017-08-27;BU08GJ1;BU;99.91;98.58
2017-08-27;BU71GJ4;BU;100.0;98.58
2017-08-27;LE31PK2;LE;99.93;98.58
2017-08-27;SA09PK3;SA;99.96;98.58
2017-08-27;SX51WJ2;SX;100.0;98.58
2017-08-27;VA36GK1;VA;100.0;98.58
2017-08-27;BU09KK3;BU;100.0;98.59
2017-08-27;BU49GJ2;BU;100.0;98.59
2017-08-27;LE25PJ1;LE;100.0;98.59
2017-08-27;SX35WJ2;SX;100.0;98.59
2017-08-27;VA19GK1;VA;100.0;98.59
2017-08-27;AV17PJ2;AV;100.0;98.6
2017-08-27;BU17GK1;BU;100.0;98.6
2017-08-27;BU23GK1;BU;100.0;98.6
2017-08-27;BU44GK1;BU;100.0;98.6
2017-08-27;BU49WJ3;BU;100.0;98.6
2017-08-27;LE09PJ1;LE;100.0;98.6
2017-08-27;LE74WJ3;LE;100.0;98.6
2017-08-27;SA06WJ2;SA;99.91;98.6
2017-08-27;SA14PK1;SA;100.0;98.6
2017-08-27;SA44WJ2;SA;100.0;98.6
2017-08-27;SX12IJ2;SX;100.0;98.6
2017-08-27;SX32WJ1;SX;100.0;98.6
2017-08-27;SX71WJ3;SX;99.99;98.6
2017-08-27;BU45GJ1;BU;100.0;98.61
2017-08-27;BU72WJ1;BU;99.91;98.61
2017-08-27;LE56IJ3;LE;99.98;98.61
2017-08-27;SO10WJ3;SO;97.71;98.61
2017-08-27;VA29GK2;VA;100.0;98.61
2017-08-27;VA60GK3;VA;99.99;98.61
2017-08-27;ZA40WJ1;ZA;100.0;98.61
2017-08-27;ZA51WJ3;ZA;100.0;98.61
2017-08-27;ZA96WJ2;ZA;99.97;98.61
2017-08-27;AV02PK3;AV;99.9;98.62
2017-08-27;LE25PK2;LE;100.0;98.62
2017-08-27;LE95IJ2;LE;100.0;98.62
2017-08-27;PX01PK1;PX;100.0;98.62
2017-08-27;BU10GK2;BU;100.0;98.63
2017-08-27;LE40IJ1;LE;100.0;98.63
2017-08-27;PX14IJ2;PX;100.0;98.63
2017-08-27;PX64RK2;PX;100.0;98.63
2017-08-27;SG05PJ2;SG;65.21;98.63
2017-08-27;SO17WJ1;SO;55.64;98.63
2017-08-27;SX83WJ1;SX;100.0;98.63
2017-08-27;ZA50WJ1;ZA;100.0;98.63
2017-08-27;ZA97IJ1;ZA;99.98;98.63
2017-08-27;SX36WJ2;SX;100.0;98.64
2017-08-27;SX89WJ1;SX;99.92;98.64
2017-08-27;VA14GJ1;VA;99.98;98.64
2017-08-27;VA19GK3;VA;100.0;98.64
2017-08-27;VA85GK1;VA;100.0;98.64
2017-08-27;ZA03PK1;ZA;100.0;98.64
2017-08-27;PX40IJ1;PX;100.0;98.65
2017-08-27;VA23GK3;VA;99.85;98.65
2017-08-27;AV04PJ3;AV;100.0;98.66
2017-08-27;SG38WM3;SG;100.0;98.66
2017-08-27;SO01WJ2;SO;98.16;98.66
2017-08-27;SX41WJ1;SX;100.0;98.66
2017-08-27;SX71WJ1;SX;99.84;98.66
2017-08-27;VA01GJ3;VA;100.0;98.66
2017-08-27;VA03KJ1;VA;100.0;98.66
2017-08-27;BU06GJ2;BU;100.0;98.67
2017-08-27;LE48PK3;LE;99.98;98.67
2017-08-27;LE73WJ4;LE;98.79;98.67
2017-08-27;SX19IJ2;SX;100.0;98.67
2017-08-27;VA02GK1;VA;99.99;98.67
2017-08-27;VA20WK2;VA;97.85;98.67
2017-08-27;VA42WK3;VA;96.26;98.67
2017-08-27;ZA14PJ2;ZA;100.0;98.67
2017-08-27;BU01KJ1;BU;100.0;98.68
2017-08-27;BU54GK1;BU;100.0;98.68
2017-08-27;LE20RK3;LE;100.0;98.68
2017-08-27;LE31PK1;LE;100.0;98.68
2017-08-27;LE38PJ1;LE;100.0;98.68
2017-08-27;LE79WJ2;LE;100.0;98.68
2017-08-27;PX20PK2;PX;100.0;98.68
2017-08-27;SG05PJ1;SG;50.97;98.68
2017-08-27;SO03PK1;SO;100.0;98.68
2017-08-27;VA11WJ2;VA;73.73;98.68
2017-08-27;BU29GJ2;BU;100.0;98.69
2017-08-27;SA20WJ2;SA;100.0;98.69
2017-08-27;VA06GL1;VA;100.0;98.69
2017-08-27;AV01WJ1;AV;100.0;98.7
2017-08-27;SA05PK1;SA;99.97;98.7
2017-08-27;SX59WJ1;SX;100.0;98.7
2017-08-27;VA08GK3;VA;100.0;98.7
2017-08-27;VA30WK2;VA;99.72;98.7
2017-08-27;ZA13PK3;ZA;100.0;98.7
2017-08-27;BU25GK3;BU;100.0;98.71
2017-08-27;BU27GK2;BU;100.0;98.71
2017-08-27;BU44GK2;BU;100.0;98.71
2017-08-27;LE21RK2;LE;100.0;98.71
2017-08-27;SG25PJ1;SG;89.95;98.71
2017-08-27;SG25PK2;SG;99.83;98.71
2017-08-27;VA17GK1;VA;100.0;98.71
